Species,spore_type,Primers.name,phylum,class,order,guild,Life_style,simpleFunct,host.assoc,log10.sporeVolume,log10.sporeAspectRatio,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd,geo_extent_m,geo_extent_prop,geo_area_m,geo_area_prop
Boeremia_exigua,Mitospores,ITS1F/ITS2,Ascomycota,Dothideomycetes,Pleosporales,Endophyte-Plant Pathogen,Plant,Plant-Pathogen,yes,1.3107586569986407,0.3979400086720376,32,71.5,5.281172489390998,641.0137648809522,841.0939985438288,33.85345443928658,20227.883184523813,0.33286458921308343,33.97532311318262,0.26604160435174923,34.10489142827592,19.18841609428671,1.8975770812478419,153.97826929690348,0.010811468376952054,144458.88173417374,0.007222944086708687,6317156309.198809,4.2589676180836856e-5
Boeremia_exigua,Mitospores,ITS1F/ITS4,Ascomycota,Dothideomycetes,Pleosporales,Endophyte-Plant Pathogen,Plant,Plant-Pathogen,yes,1.3107586569986407,0.3979400086720376,203,396.4729064039409,13.348053357610278,816.2783368519821,461.4959447705097,40.23131070429412,25964.984224724372,0.8174854598126722,585.8101464874517,3.967038912409158,318.37460755162414,156.68063827459167,17.38016253986534,2877.6278290301775,0.21317764945717285,18335185.397988055,0.9167592698994027,15491460065786.37,0.10444197285564477
Boeremia_exigua,Mitospores,ITS3/ITS4,Ascomycota,Dothideomycetes,Pleosporales,Endophyte-Plant Pathogen,Plant,Plant-Pathogen,yes,1.3107586569986407,0.3979400086720376,269,1722.5576208178438,5.996845134417594,684.3243140378828,953.9788827723771,89.04886333135735,21381.086240927598,0.2695285014794331,1683.3089175131797,7.144175336373252,400.3825352921108,259.0025611917599,24.24794773229524,1772.0733017484386,0.2925759754724063,19240628.707935564,0.9620314353967782,NA,NA
Boeremia_noackiana,Mitospores,ITS1F/ITS4,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.3107586569986407,0.3979400086720376,35,456.8,12.36638094644875,1143.7809523809522,392.19980706703024,25.498603202330308,24915.600476190473,0.8445476146255221,324.49098600731577,2.08520916695524,386.97616239733964,39.68518154699216,11.229862743530932,1335.0491306685235,0.08460166326907093,2826270.5540206144,0.14131352770103073,201449387518.74658,0.001358152903191258
Boeremia_noackiana,Mitospores,ITS3/ITS4,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.3107586569986407,0.3979400086720376,2,1876,2.565625033418961,654,1101.6105031515306,101.367233738407,21012.875,0.10000000149011634,1712.612624033818,3.0773876179496997,303.70236251962217,215.9323088667536,1.4525132186436192,1067.9080162869834,0.014142132673451858,NA,NA,NA,NA
Boeremia_sambuci-nigrae,Mitospores,fITS7/ITS4,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.2054079625783611,0.36122555009277085,20,848,13.544107648817976,836.2966666666666,527.282575208973,54.068381648313924,22403.175833333342,0.7410333339869974,683.9562158962793,5.570225095047923,567.0681920481421,233.61628455084224,30.840802279614277,2867.7098069972812,0.5048182669507717,17244461.105191845,0.8622230552595923,5952724836699.946,0.04013271332537751
Boeremia_sambuci-nigrae,Mitospores,ITS1F/ITS2,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.2054079625783611,0.36122555009277085,2,55,5.489682530592535,664.0595238095235,826.247040393657,32.06564902384925,20339.559523809497,0.3408333385984105,16.97056274847714,0.20511707636045304,54.8344472934425,28.224352191170432,1.9721168283937809,218.1761137475216,0.015320635827038487,NA,NA,NA,NA
Boeremia_sambuci-nigrae,Mitospores,ITS1F/ITS4,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.2054079625783611,0.36122555009277085,40,778.25,10.626241080426636,985.2707142857142,504.7652748731345,51.57670989843874,24134.48657738095,0.7193708372488619,1309.0329715147823,5.796199681899126,435.94726022963704,263.8204508335918,24.05688098192815,3896.6065480309176,0.30604705667885324,18310052.0593635,0.915502602968175,NA,NA
Boeremia_sambuci-nigrae,Mitospores,ITS3/ITS4,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.2054079625783611,0.36122555009277085,190,3183.0421052631577,0.9892878368525498,518.4753070175439,901.0633029538992,98.33954907393458,21290.48644736842,0.15266666805142903,1604.3114095296048,5.700971085388738,277.4181994995262,196.92609844453284,18.56707677867039,1404.0590533115374,0.20781301650559694,9799227.011030499,0.48996135055152495,6064706660127.877,0.040887684290871966
Boidinia_furfuracea,Meiospores,ITS1F/ITS4,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA,NA,1.8670086532148877,0,3,142.66666666666666,5.83092595440922,951.9333333333333,815.273546232135,15.514201877402867,19455.377777777765,0.356666664282481,241.9097627904532,1.5955740428568836,59.87331069294011,143.65162770515107,2.765605667160559,970.4545471829838,0.1154700641617522,5037436.209897509,0.25187181049487545,NA,NA
Boidinia_furfuracea,Meiospores,ITS3/ITS4,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA,NA,1.8670086532148877,0,19,405.36842105263156,4.943716618030762,799.2287593984962,991.6005534340607,25.023121834642694,21385.404010025064,0.3128007502857605,304.8038003784503,5.198769556929792,185.97026635183565,196.69735791983933,5.274778029926984,1035.0490282614724,0.1880999216303052,7433835.52557848,0.371691776278924,1885603538722.2085,0.0127125624551475
Bolbitius_reticulatus,Meiospores,fITS7/ITS4,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.050109446849071,0.3010299956639812,1,1488,16.9281249095996,804.25,372.129249023561,91.138428249578,19642.75,0.757499992847443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolbitius_reticulatus,Meiospores,ITS1F/ITS4,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.050109446849071,0.3010299956639812,2,703,10.793888885170851,1511.2166666666649,424.0874942016885,24.6334724932831,24597.36666666665,0.7756666640440626,111.72287142747452,0.19366871066962923,34.81322386041545,10.337541211182423,4.147749530311387,26.822917232984665,0.0032998313083620933,NA,NA,NA,NA
Bolbitius_reticulatus,Meiospores,ITS3/ITS4,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.050109446849071,0.3010299956639812,1,146,6.20694441431099,548.333333333333,1073.26373800951,28.4408835329824,20554,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boletellus_dicymbophilus,Meiospores,ITS3/ITS4,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.8047796013831916,0.15261016320615833,2,721,22.9560764266385,1707.125,52.749989675838904,69.7327507772952,20228.25,2.22666668891907,19.79898987322333,0.051805131338907795,29.52170811453836,0.15923234350866042,9.720889556508707,121.97591975467945,0.004714040712247731,NA,NA,NA,NA
Boletellus_obscurecoccineus,Meiospores,ITS1F/ITS2,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.620048067653897,0.36575532530063637,2,328,21.2791666686535,2227.5,458.816573352866,25.9272382738067,21195.25,1.16999998688698,0,0,0,0,0,0,0,NA,NA,NA,NA
Boletellus_obscurecoccineus,Meiospores,ITS3/ITS4,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.620048067653897,0.36575532530063637,1,469,20.9875000185437,2260.33333333333,459.464355542963,26.4479665595165,21052.6666666667,1.14666664600372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boletellus_piakaii,Meiospores,ITS1F/ITS4,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.6794168207141573,0.12646564464420176,1,708,23.0499998728434,1814.25,54.004370040559,65.6839521401597,20269.75,2.23500001430511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boletellus_piakaii,Meiospores,ITS3/ITS4,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.6794168207141573,0.12646564464420176,3,720.6666666666666,22.967476838164867,1723.3055555555566,52.72065055489147,70.69698478315966,20214.944444444434,2.227777798970543,14.011899704655802,0.04161482867238909,34.9456257528659,0.12353065070473086,7.073689881463305,89.27584178223597,0.0038489981239043752,3061.6350065414535,1.5308175032707267e-4,379926189.0376948,2.5614267831512665e-6
